Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
S5283,Emma,Williams,student4283@university.com,1,20,1,59.26,42.87,58.49,53.2,73.11,23.4,73.1,56.04350000000001,7
S5284,John,Jones,student4284@university.com,1,20,2,75.43,42.75,77.45,55.27,94.92,24.500000000000004,66.16,64.7235,6
S5285,Maria,Brown,student4285@university.com,1,24,1,75.43,88.65,76.99,54.51,52.35,64.4,79.21,75.4675,3
S5286,Maria,Brown,student4286@university.com,1,22,1,58.95,66.06,56.55,52.35,89.19,78.89999999999999,80.41,64.48049999999999,6
S5287,Ali,Smith,student4287@university.com,1,22,0,75.43,60.47,66.74,82.97,72.71,58.20000000000001,78.75,69.2165,5
S5288,John,Jones,student4288@university.com,0,21,0,99.72,76.45,52.71,79.42,68.83,88.5,85.34,69.9695,5
S5289,Sara,Smith,student4289@university.com,0,19,0,82.61,82.11,43.03,83.14,72.35,21.099999999999998,84.95,63.4935,6
S5290,Omar,Jones,student4290@university.com,1,19,2,80.33,52.07,71.02,75.28,70.93,25.2,54.36,63.327,6
S5291,Maria,Smith,student4291@university.com,1,21,1,75.43,51.13,60.82,90.88,87.83,63.7,64.28,64.632,6
S5292,Maria,Johnson,student4292@university.com,1,19,1,65.63,97.49,72.57,77.33,96.4,82.89999999999999,94.49,82.67899999999999,2
S5293,Ali,Williams,student4293@university.com,0,20,1,75.43,75.38,96.79,95.94,74.57,53.89999999999999,79.5,85.50599999999999,1
S5294,Ahmed,Williams,student4294@university.com,0,21,2,98.45,63.41,48.6,74.28,91.64,1.0,66.43,59.068999999999996,7
S5295,Liam,Davis,student4295@university.com,1,21,2,74.84,88.09,40.12,89.53,86.6,67.69999999999999,92.52,67.954,6
S5296,Sara,Brown,student4296@university.com,0,19,1,64.51,71.51,44.61,70.37,66.53,81.4,62.45,59.1725,7
S5297,Emma,Davis,student4297@university.com,1,18,3,88.51,54.5,67.76,71.76,79.37,27.700000000000003,70.46,65.52799999999999,6
S5298,John,Johnson,student4298@university.com,0,19,1,75.43,52.4,82.42,92.45,83.34,5.4,63.81,70.47300000000001,5
S5299,Maria,Davis,student4299@university.com,0,23,0,75.43,63.81,74.85,74.8,51.17,51.800000000000004,93.57,73.1375,4
S5300,Maria,Williams,student4300@university.com,1,18,2,90.95,91.59,69.69,78.25,69.8,4.199999999999999,86.41,75.228,3
S5301,Emma,Brown,student4301@university.com,0,21,1,56.25,43.69,61.24,86.32,99.63,41.6,73.01,62.6915,6
S5302,Sara,Johnson,student4302@university.com,0,18,0,98.84,53.11,58.6,87.52,81.86,1.7999999999999998,96.62,66.432,6
S5303,Liam,Williams,student4303@university.com,1,20,0,99.28,93.59,62.58,79.57,66.71,22.5,96.37,75.587,3
S5304,Ahmed,Smith,student4304@university.com,0,22,2,96.84,47.3,76.7,72.4,62.5,38.9,85.58,70.129,5
S5305,Maria,Jones,student4305@university.com,1,18,2,74.8,77.78,50.07,63.04,60.47,11.200000000000001,94.6,63.401500000000006,6
S5306,Liam,Johnson,student4306@university.com,0,23,1,62.3,52.81,86.28,95.47,70.08,11.399999999999999,85.97,74.7055,4
S5307,Sara,Brown,student4307@university.com,1,22,2,79.1,76.35,74.52,68.49,59.66,82.69999999999999,81.41,75.21149999999999,3
S5308,Emma,Davis,student4308@university.com,1,20,3,71.0,62.99,56.15,89.95,56.76,4.1,71.04,61.302,6
S5309,Ali,Davis,student4309@university.com,0,23,1,60.3,46.1,70.07,74.8,68.2,68.89999999999999,63.67,64.1485,6
S5310,Ahmed,Johnson,student4310@university.com,0,24,1,71.18,74.95,97.77,61.61,80.35,81.4,53.01,79.85699999999999,3
S5311,John,Brown,student4311@university.com,1,22,3,75.43,80.98,41.23,67.28,57.32,13.100000000000001,90.04,60.2145,7
S5312,Maria,Johnson,student4312@university.com,0,24,1,53.55,80.82,51.97,74.8,52.22,19.5,56.11,59.111999999999995,7
S5313,Sara,Brown,student4313@university.com,0,20,2,66.67,78.22,66.9,65.97,51.73,64.1,70.52,68.70400000000001,5
S5314,Ali,Davis,student4314@university.com,0,22,2,50.89,70.01,78.31,52.07,63.37,31.6,61.73,67.0855,6
S5315,John,Williams,student4315@university.com,1,22,2,87.47,71.17,52.73,58.69,59.51,47.599999999999994,72.73,61.8335,6
S5316,Omar,Smith,student4316@university.com,1,19,2,75.43,78.14,95.88,62.96,76.96,83.6,65.75,81.938,2
S5317,Sara,Williams,student4317@university.com,1,23,1,53.13,81.42,78.55,58.8,72.79,13.799999999999999,91.48,74.292,4
S5318,Sara,Smith,student4318@university.com,0,23,1,75.43,79.29,92.65,60.19,66.24,62.0,98.91,83.957,2
S5319,John,Davis,student4319@university.com,0,18,0,51.13,75.22,59.76,88.45,91.68,94.19999999999999,97.08,74.2055,4
S5320,Ali,Williams,student4320@university.com,1,24,0,79.5,49.35,89.74,70.6,75.25,5.699999999999999,81.12,73.0165,4
S5321,Omar,Williams,student4321@university.com,1,24,2,88.82,52.64,62.69,74.8,54.58,6.0,98.96,65.398,6
S5322,Liam,Johnson,student4322@university.com,0,23,2,89.39,55.61,55.17,98.33,64.79,55.49999999999999,70.04,64.013,6
S5323,Liam,Jones,student4323@university.com,0,23,1,51.71,95.18,94.7,72.34,98.67,96.0,76.12,87.887,1
S5324,Emma,Davis,student4324@university.com,0,22,1,95.32,85.56,45.53,96.38,98.85,22.000000000000004,62.84,65.19650000000001,6
S5325,Ali,Brown,student4325@university.com,0,24,0,75.43,73.17,96.57,64.95,62.73,33.1,94.9,82.55499999999999,2
S5326,Ahmed,Davis,student4326@university.com,1,21,2,78.07,55.12,67.51,70.03,58.36,9.9,58.99,61.196,6
S5327,Maria,Brown,student4327@university.com,0,19,1,74.1,46.65,99.56,69.81,74.78,36.199999999999996,80.52,77.467,3
S5328,John,Brown,student4328@university.com,0,18,1,52.24,93.93,72.38,77.3,74.07,4.3999999999999995,89.97,75.499,3
S5329,Emma,Smith,student4329@university.com,1,19,1,78.1,93.56,85.45,79.21,70.51,38.9,79.77,82.154,2
S5330,Omar,Brown,student4330@university.com,1,18,1,70.47,46.64,40.42,62.41,76.47,55.49999999999999,53.94,49.949999999999996,8
S5331,John,Brown,student4331@university.com,0,20,0,88.64,87.83,69.8,89.68,61.61,97.5,80.57,78.92699999999999,3
S5332,John,Johnson,student4332@university.com,1,22,3,75.43,66.8,84.25,74.83,55.75,81.8,88.35,78.4445,3
S5333,Ali,Williams,student4333@university.com,0,23,0,84.18,59.44,86.97,50.35,78.52,82.2,59.39,72.8645,4
S5334,Maria,Davis,student4334@university.com,0,23,3,55.07,84.35,49.48,79.57,96.63,22.799999999999997,86.85,66.3715,6
S5335,Ahmed,Davis,student4335@university.com,1,21,3,56.65,76.86,65.14,89.9,56.89,8.7,93.93,70.6195,5
S5336,Liam,Brown,student4336@university.com,1,24,2,56.99,86.8,65.14,62.52,85.24,60.3,99.32,74.6925,4
S5337,Sara,Jones,student4337@university.com,0,24,1,52.28,44.46,46.22,51.89,71.89,52.1,70.5,51.957499999999996,8
S5338,Sara,Davis,student4338@university.com,1,19,0,77.07,59.12,66.58,90.36,64.7,51.7,51.26,64.85449999999999,6
S5339,John,Brown,student4339@university.com,0,19,1,89.7,59.16,88.43,98.81,92.66,10.900000000000002,70.95,77.3905,3
S5340,Liam,Smith,student4340@university.com,0,19,1,80.52,59.79,58.01,53.83,72.82,49.400000000000006,83.01,63.13349999999999,6
S5341,Liam,Smith,student4341@university.com,0,24,1,78.75,70.15,65.95,96.9,79.17,15.0,94.57,72.9315,4
S5342,Maria,Smith,student4342@university.com,1,23,2,84.03,56.98,97.66,67.96,72.15,42.199999999999996,96.91,81.71149999999999,2
S5343,Omar,Brown,student4343@university.com,0,24,1,66.98,66.66,41.9,97.07,54.06,6.2,95.48,60.483000000000004,7
S5344,Omar,Johnson,student4344@university.com,0,19,1,68.1,62.07,75.49,82.44,79.75,85.7,82.9,74.9665,4
S5345,Emma,Jones,student4345@university.com,0,22,2,65.71,84.12,84.61,94.51,70.94,1.3,84.13,79.63600000000001,3
S5346,Ali,Brown,student4346@university.com,1,18,0,85.61,76.21,85.65,89.29,54.34,93.9,50.12,77.64150000000001,3
S5347,Maria,Johnson,student4347@university.com,0,23,2,58.08,79.22,82.96,51.4,79.79,86.30000000000001,68.19,75.60499999999999,3
S5348,Maria,Johnson,student4348@university.com,0,22,0,50.65,52.64,83.59,53.27,50.49,75.3,95.34,72.414,4
S5349,Ali,Davis,student4349@university.com,0,20,1,79.81,59.53,43.54,76.29,60.43,98.3,84.48,61.55,6
S5350,Liam,Brown,student4350@university.com,1,22,1,97.12,41.27,72.05,56.48,89.05,5.4,73.4,63.310500000000005,6
S5351,Omar,Brown,student4351@university.com,0,22,2,80.47,46.5,86.98,73.05,51.9,64.2,55.21,69.507,5
S5352,Omar,Johnson,student4352@university.com,0,20,2,89.15,55.9,45.64,97.73,82.33,84.89999999999999,62.32,61.376,6
S5353,Liam,Johnson,student4353@university.com,1,22,2,83.64,43.93,40.72,74.8,97.49,12.7,77.75,53.908,8
S5354,Omar,Johnson,student4354@university.com,1,18,0,74.87,76.16,88.87,74.45,58.56,58.5,94.88,82.0535,2
S5355,John,Davis,student4355@university.com,0,23,0,85.92,99.89,82.74,69.21,70.86,39.4,54.79,78.02250000000001,3
S5356,Maria,Brown,student4356@university.com,0,21,3,91.21,46.05,64.73,81.49,78.77,43.60000000000001,57.69,62.583499999999994,6
S5357,Sara,Johnson,student4357@university.com,0,24,1,61.24,89.27,96.42,59.69,72.52,91.3,82.75,86.05649999999999,1
S5358,Ali,Smith,student4358@university.com,1,20,1,75.43,47.13,86.0,74.8,81.02,53.89999999999999,64.71,71.53,4
S5359,Omar,Brown,student4359@university.com,1,23,2,61.19,80.19,98.07,92.94,70.2,9.3,58.49,80.368,2
S5360,Emma,Davis,student4360@university.com,0,19,1,72.61,78.59,95.76,90.57,57.43,93.69999999999999,58.92,83.10400000000001,2
S5361,Omar,Smith,student4361@university.com,1,18,1,75.43,94.16,68.88,89.46,54.45,18.5,74.63,73.9435,4
S5362,Omar,Williams,student4362@university.com,0,21,1,67.26,46.84,85.28,88.55,87.22,89.3,79.19,76.4025,3
S5363,Ahmed,Brown,student4363@university.com,0,18,1,75.43,58.93,80.15,72.97,61.93,97.10000000000001,95.22,77.14900000000002,3
S5364,John,Williams,student4364@university.com,1,18,1,93.02,45.45,88.69,86.44,92.37,87.79999999999998,76.49,78.343,3
S5365,Ali,Johnson,student4365@university.com,0,19,1,75.77,64.44,87.26,69.36,87.15,67.69999999999999,84.56,78.943,3
S5366,Ahmed,Davis,student4366@university.com,1,21,2,76.77,94.7,49.19,55.04,52.47,74.4,59.03,63.15650000000001,6
S5367,Ahmed,Johnson,student4367@university.com,1,24,2,93.04,86.89,54.02,74.8,60.06,70.0,85.67,70.4715,5
S5368,Emma,Davis,student4368@university.com,0,18,0,74.53,83.37,55.94,57.93,64.6,46.1,82.43,66.469,6
S5369,Maria,Jones,student4369@university.com,1,19,2,84.08,71.98,89.11,69.54,79.72,27.400000000000002,60.81,75.6755,3
S5370,Emma,Johnson,student4370@university.com,0,20,1,54.28,93.01,88.64,64.87,90.49,28.500000000000004,83.47,81.729,2
S5371,Maria,Williams,student4371@university.com,1,19,1,58.93,66.97,69.72,79.96,53.02,73.1,60.57,67.616,6
S5372,Maria,Davis,student4372@university.com,0,22,1,70.22,48.98,74.85,68.08,62.48,62.6,79.68,68.26100000000001,5
S5373,Ali,Johnson,student4373@university.com,0,23,0,74.74,90.26,89.62,85.28,68.81,58.5,83.44,85.0465,1
S5374,Omar,Brown,student4374@university.com,0,19,0,98.29,56.78,58.76,75.61,59.17,65.3,84.67,66.25950000000002,6
S5375,Ali,Davis,student4375@university.com,1,19,1,98.53,43.22,43.01,95.97,77.26,77.5,95.46,62.4285,6
S5376,John,Davis,student4376@university.com,0,19,1,92.56,47.56,68.96,74.8,73.9,74.8,97.39,71.2475,4
S5377,Maria,Johnson,student4377@university.com,1,24,3,65.78,76.54,94.82,84.39,65.82,10.500000000000002,90.51,82.35650000000001,2
S5378,Ahmed,Jones,student4378@university.com,1,18,2,98.2,76.42,87.43,74.8,75.84,36.3,93.94,82.344,2
S5379,Omar,Johnson,student4379@university.com,1,24,0,75.43,55.61,62.0,74.8,67.79,26.400000000000002,50.97,59.5285,7
S5380,Sara,Williams,student4380@university.com,1,21,1,69.65,83.63,43.89,68.58,67.16,53.800000000000004,68.13,60.89,7
S5381,John,Williams,student4381@university.com,1,19,1,85.08,86.42,78.22,65.27,63.27,6.1,51.99,70.62,5
S5382,Ali,Davis,student4382@university.com,0,19,0,50.83,95.23,90.07,74.8,77.02,76.2,61.24,81.9425,2
S5383,Emma,Davis,student4383@university.com,1,22,2,57.31,75.1,79.9,63.26,72.21,10.700000000000001,69.09,70.6805,5
S5384,John,Johnson,student4384@university.com,0,22,2,91.48,86.77,65.5,75.09,59.82,27.1,93.38,73.99,4
S5385,John,Williams,student4385@university.com,0,20,2,82.28,85.19,47.4,74.8,50.65,78.3,75.59,65.378,6
S5386,Omar,Williams,student4386@university.com,1,20,2,68.21,55.47,94.65,74.8,57.55,5.2,82.44,75.34799999999998,3
S5387,John,Jones,student4387@university.com,0,22,0,75.03,58.61,56.56,57.89,52.14,65.99999999999999,68.14,60.0145,7
S5388,John,Brown,student4388@university.com,0,21,1,95.26,68.71,53.46,63.61,71.58,92.4,80.15,66.47149999999999,6
S5389,Sara,Jones,student4389@university.com,1,20,1,81.58,41.14,88.96,55.05,61.25,61.8,90.78,73.1655,4
S5390,Liam,Smith,student4390@university.com,0,23,0,69.91,57.84,98.87,96.33,71.02,71.3,65.06,81.1195,2
S5391,Emma,Jones,student4391@university.com,1,23,1,56.02,68.43,79.61,93.63,66.47,79.2,96.61,79.469,3
S5392,Emma,Johnson,student4392@university.com,1,21,2,75.43,46.48,77.49,65.42,76.9,22.200000000000003,60.67,64.661,6
S5393,Emma,Brown,student4393@university.com,1,22,0,98.92,47.58,59.17,62.35,86.19,58.099999999999994,95.97,65.975,6
S5394,Maria,Johnson,student4394@university.com,0,20,3,71.87,67.79,41.22,95.27,73.97,30.9,51.41,56.121500000000005,7
S5395,Ahmed,Smith,student4395@university.com,0,19,2,73.59,83.86,51.51,50.09,53.1,24.900000000000002,77.14,61.53549999999999,6
S5396,Liam,Brown,student4396@university.com,0,22,2,74.93,90.02,75.07,80.03,50.88,19.2,99.26,78.1745,3
S5397,Emma,Davis,student4397@university.com,0,20,0,94.21,72.78,49.08,95.8,60.66,58.5,80.49,66.50999999999999,6
S5398,John,Williams,student4398@university.com,1,21,0,80.2,68.48,93.03,74.8,71.25,79.5,77.74,81.5965,2
S5399,John,Jones,student4399@university.com,1,23,0,84.68,63.06,51.29,50.15,52.25,87.6,84.12,61.987500000000004,6
S5400,Emma,Johnson,student4400@university.com,0,21,2,69.47,51.58,71.33,60.94,66.39,42.9,64.47,63.5505,6
S5401,Omar,Smith,student4401@university.com,1,20,1,51.45,48.79,70.72,96.12,94.35,37.3,52.7,64.71799999999999,6
S5402,Emma,Williams,student4402@university.com,0,21,2,96.55,87.51,76.24,50.85,54.5,68.7,62.55,73.453,4
S5403,John,Jones,student4403@university.com,1,20,0,97.46,67.9,59.65,69.74,97.43,78.0,58.81,66.88,6
S5404,Maria,Williams,student4404@university.com,1,20,0,97.46,87.42,92.41,89.49,92.83,25.3,96.18,88.60350000000001,1
S5405,Ali,Jones,student4405@university.com,1,21,1,75.43,82.24,66.66,74.8,91.59,29.700000000000003,92.61,74.3195,4
S5406,Ali,Davis,student4406@university.com,1,18,2,90.76,51.63,82.01,73.88,93.18,53.300000000000004,65.89,72.26350000000001,4
S5407,Liam,Brown,student4407@university.com,1,19,2,84.23,70.62,78.15,61.62,54.0,44.400000000000006,91.8,74.4475,4
S5408,Liam,Williams,student4408@university.com,0,22,3,92.23,66.64,47.03,79.99,57.56,70.6,60.59,60.247,7
S5409,Emma,Williams,student4409@university.com,0,23,2,80.03,65.43,77.36,63.19,56.72,50.4,59.98,68.7035,5
S5410,Sara,Williams,student4410@university.com,1,19,2,75.43,72.55,73.04,62.76,55.56,11.200000000000001,88.38,70.36850000000001,5
S5411,Emma,Brown,student4411@university.com,0,22,1,69.56,98.92,93.92,90.38,66.39,16.599999999999998,66.35,83.96999999999998,2
S5412,Omar,Smith,student4412@university.com,1,22,2,98.56,88.77,92.85,57.71,91.51,90.19999999999999,53.24,82.6645,2
S5413,Emma,Jones,student4413@university.com,1,23,1,67.56,94.22,49.06,50.28,62.6,22.7,86.0,64.039,6
S5414,Liam,Davis,student4414@university.com,1,19,0,75.43,41.78,44.9,66.84,62.21,5.0,99.48,55.054,7
S5415,Ali,Williams,student4415@university.com,1,23,0,54.66,48.42,57.68,74.55,83.79,73.1,78.3,62.5335,6
S5416,John,Brown,student4416@university.com,0,20,2,66.71,45.09,99.2,85.25,54.85,68.39999999999999,63.18,76.19800000000001,3
S5417,Emma,Smith,student4417@university.com,1,23,2,67.55,55.79,41.29,89.06,68.01,60.0,68.65,56.655499999999996,7
S5418,John,Jones,student4418@university.com,0,21,0,52.58,66.51,80.37,83.18,64.77,50.2,82.43,74.50999999999999,4
S5419,John,Brown,student4419@university.com,1,18,1,55.95,78.52,76.51,81.33,92.37,97.0,85.07,79.46749999999999,3
S5420,Sara,Davis,student4420@university.com,1,18,1,75.43,70.05,78.79,83.29,75.73,12.0,94.32,76.16100000000002,3
S5421,John,Davis,student4421@university.com,0,18,3,75.43,94.19,53.1,63.58,82.32,51.0,95.44,71.18950000000001,4
S5422,Ali,Jones,student4422@university.com,1,19,0,53.17,96.39,53.6,74.8,56.45,56.39999999999999,93.06,70.458,5
S5423,Maria,Williams,student4423@university.com,1,19,0,64.94,49.81,65.84,80.82,96.45,2.1999999999999997,82.42,64.9225,6
S5424,Maria,Davis,student4424@university.com,0,20,1,50.51,91.17,45.75,53.28,66.12,41.2,72.49,60.62700000000001,7
S5425,Ahmed,Smith,student4425@university.com,0,24,1,84.78,68.9,44.48,74.8,85.34,78.3,83.97,64.0685,6
S5426,Omar,Brown,student4426@university.com,0,18,1,81.02,67.2,45.3,70.32,97.73,47.099999999999994,83.33,62.38399999999999,6
S5427,Emma,Smith,student4427@university.com,1,20,1,82.25,87.1,74.38,76.67,75.43,87.5,60.9,76.233,3
S5428,Omar,Williams,student4428@university.com,1,24,0,68.72,45.59,63.86,74.32,75.38,64.5,75.38,63.831,6
S5429,Ali,Smith,student4429@university.com,0,18,1,60.41,92.95,57.62,85.91,55.86,76.6,60.41,68.934,5
S5430,John,Smith,student4430@university.com,0,19,0,86.02,80.25,58.95,73.67,69.51,80.39999999999999,94.96,73.03750000000001,4
S5431,Maria,Johnson,student4431@university.com,1,24,1,75.43,92.52,52.44,74.8,92.62,69.0,66.16,68.7365,5
S5432,Omar,Smith,student4432@university.com,1,21,1,56.93,99.67,64.69,69.02,56.76,74.9,90.27,75.68199999999999,3
S5433,Ali,Jones,student4433@university.com,0,21,3,74.34,71.08,52.18,76.27,95.88,69.5,68.86,65.03,6
S5434,Maria,Brown,student4434@university.com,0,21,1,62.44,45.6,81.88,50.16,83.37,55.00000000000001,88.19,70.157,5
S5435,John,Johnson,student4435@university.com,0,23,1,75.43,49.99,47.44,65.52,71.05,56.699999999999996,61.05,54.8425,8
S5436,Omar,Brown,student4436@university.com,0,21,1,86.72,59.42,96.89,74.8,77.32,19.0,88.19,80.5005,2
S5437,Maria,Brown,student4437@university.com,1,22,1,76.9,46.21,45.39,66.68,57.52,82.69999999999999,58.98,53.769000000000005,8
S5438,Emma,Williams,student4438@university.com,1,18,2,60.81,88.92,96.61,62.66,60.87,31.2,74.54,81.51899999999999,2
S5439,Liam,Williams,student4439@university.com,1,21,1,65.5,57.81,90.0,77.18,64.32,53.6,55.68,72.80300000000001,4
S5440,Emma,Johnson,student4440@university.com,1,24,2,98.33,98.55,80.84,74.8,69.24,25.0,76.39,80.613,2
S5441,Ahmed,Davis,student4441@university.com,0,22,0,92.43,82.16,94.74,76.58,95.78,69.6,91.04,88.5325,1
S5442,Ahmed,Williams,student4442@university.com,1,22,2,94.0,50.41,48.35,65.18,68.38,97.5,87.78,62.10100000000001,6
S5443,Maria,Williams,student4443@university.com,0,22,1,73.0,68.56,50.58,69.16,76.19,80.19999999999999,52.54,60.210499999999996,7
S5444,Liam,Williams,student4444@university.com,1,20,2,81.19,68.01,55.13,89.57,58.1,61.9,74.61,65.862,6
S5445,Ali,Brown,student4445@university.com,1,24,1,68.84,69.55,54.69,74.8,86.8,56.8,92.61,67.77949999999998,6
S5446,Emma,Johnson,student4446@university.com,1,20,2,53.89,72.14,58.65,72.31,78.01,49.00000000000001,82.51,66.54050000000001,6
S5447,Ali,Brown,student4447@university.com,0,22,2,70.05,41.87,74.54,78.88,72.0,20.5,52.96,62.14949999999999,6
S5448,Liam,Jones,student4448@university.com,1,23,1,79.7,81.18,41.69,88.34,97.36,34.8,66.28,62.281000000000006,6
S5449,Ali,Brown,student4449@university.com,0,21,0,64.36,69.23,62.94,87.29,94.53,40.599999999999994,77.83,69.39999999999999,5
S5450,Liam,Jones,student4450@university.com,0,18,3,92.4,87.46,54.78,59.27,82.98,94.5,58.63,67.6195,6
S5451,Maria,Smith,student4451@university.com,1,24,0,57.56,88.92,76.4,74.8,96.09,42.6,84.1,78.2515,3
S5452,Ali,Smith,student4452@university.com,0,23,1,68.36,53.83,99.11,67.41,78.24,58.60000000000001,81.74,79.672,3
S5453,Emma,Jones,student4453@university.com,1,19,2,56.25,42.91,71.06,59.38,91.35,92.2,60.12,63.952,6
S5454,John,Jones,student4454@university.com,0,20,3,70.24,82.19,65.54,50.61,70.47,51.800000000000004,77.52,68.9685,5
S5455,Ahmed,Brown,student4455@university.com,1,21,1,51.98,98.67,62.09,58.7,54.34,25.1,90.59,70.5995,5
S5456,John,Jones,student4456@university.com,0,21,0,63.63,66.8,87.1,90.41,99.71,38.1,68.74,77.624,3
S5457,Ali,Johnson,student4457@university.com,0,19,1,70.04,55.58,44.32,77.3,58.28,37.6,62.35,54.222500000000004,8
S5458,John,Smith,student4458@university.com,1,19,1,75.43,49.4,97.59,67.08,62.58,71.50000000000001,85.06,78.8585,3
S5459,Emma,Smith,student4459@university.com,1,24,0,77.18,57.25,65.08,80.42,58.16,29.599999999999998,53.54,61.80199999999999,6
S5460,Emma,Davis,student4460@university.com,1,21,0,63.75,59.68,58.82,74.8,66.87,73.0,91.63,66.8695,6
S5461,Ali,Jones,student4461@university.com,1,19,0,76.15,65.43,98.44,67.72,64.46,88.9,97.17,85.285,1
S5462,Maria,Williams,student4462@university.com,0,21,3,75.45,79.32,96.15,73.3,80.06,33.599999999999994,98.24,85.8455,1
S5463,John,Williams,student4463@university.com,0,23,1,65.81,56.39,78.52,53.21,99.82,13.5,71.63,67.708,6
S5464,Maria,Jones,student4464@university.com,0,24,1,91.51,43.06,41.11,79.85,52.63,63.9,81.16,55.617,7
S5465,Maria,Johnson,student4465@university.com,0,19,3,77.28,62.4,84.91,67.82,88.92,36.1,92.87,77.2715,3
S5466,Liam,Williams,student4466@university.com,1,23,1,66.61,91.34,60.13,71.68,56.4,53.400000000000006,61.17,67.48400000000001,6
S5467,Sara,Davis,student4467@university.com,0,23,2,97.37,69.9,63.3,71.13,50.99,63.4,51.39,64.70949999999999,6
S5468,Ali,Jones,student4468@university.com,1,19,2,92.26,97.89,49.52,81.62,81.93,40.800000000000004,69.23,68.682,5
S5469,Ahmed,Johnson,student4469@university.com,0,24,1,99.13,70.22,71.41,78.62,93.67,92.5,94.22,78.868,3
S5470,Emma,Johnson,student4470@university.com,1,21,1,84.61,56.55,84.67,71.11,58.81,40.0,75.25,72.7475,4
S5471,Emma,Brown,student4471@university.com,1,22,2,68.91,51.6,56.38,50.85,67.08,30.7,76.51,57.76800000000001,7
S5472,Ali,Johnson,student4472@university.com,1,21,0,64.04,81.67,96.32,81.05,58.44,88.6,84.57,86.20649999999998,1
S5473,Liam,Williams,student4473@university.com,1,18,0,83.17,72.18,51.68,93.98,95.33,13.600000000000001,78.73,65.9205,6
S5474,Omar,Williams,student4474@university.com,1,19,2,99.04,76.24,43.98,88.48,63.52,12.4,52.72,58.343999999999994,7
S5475,Omar,Jones,student4475@university.com,0,20,2,81.34,85.31,78.66,99.08,72.24,93.6,78.04,82.49900000000001,2
S5476,Omar,Jones,student4476@university.com,1,24,1,94.08,83.55,90.96,56.95,94.74,20.9,82.4,81.63499999999999,2
S5477,Liam,Johnson,student4477@university.com,0,19,1,66.46,42.6,97.19,61.13,77.64,14.799999999999999,82.08,73.766,4
S5478,Ahmed,Davis,student4478@university.com,0,18,2,75.43,88.15,86.03,76.96,96.64,53.49999999999999,86.42,83.9795,2
S5479,Emma,Smith,student4479@university.com,1,23,1,95.31,71.96,51.98,61.79,96.32,4.7,76.0,62.5795,6
S5480,Ali,Brown,student4480@university.com,0,20,1,87.84,63.5,98.66,51.73,73.08,62.0,95.0,82.73299999999999,2
S5481,Liam,Smith,student4481@university.com,0,20,2,75.43,72.25,95.17,70.11,79.12,45.300000000000004,73.21,80.503,2
S5482,Emma,Johnson,student4482@university.com,0,21,2,88.74,76.75,49.79,64.38,61.52,64.0,75.91,63.8035,6
S5483,Maria,Johnson,student4483@university.com,1,22,1,72.43,48.97,73.53,63.19,99.53,28.4,89.02,68.896,5
S5484,John,Smith,student4484@university.com,1,21,2,76.55,65.04,73.33,97.66,63.92,90.5,91.66,77.4035,3
S5485,John,Brown,student4485@university.com,1,24,2,95.03,60.14,66.55,61.92,89.17,27.1,82.42,67.768,6
S5486,Liam,Smith,student4486@university.com,1,20,1,77.58,61.02,99.06,56.47,65.65,63.800000000000004,56.32,76.27450000000002,3
S5487,Emma,Jones,student4487@university.com,0,20,3,62.77,45.48,43.58,56.27,65.65,94.5,66.6,53.291,8
S5488,Sara,Williams,student4488@university.com,0,22,1,71.78,49.59,77.63,90.32,55.19,40.099999999999994,51.01,66.007,6
S5489,Ahmed,Davis,student4489@university.com,0,24,0,75.43,49.71,52.32,85.74,77.99,16.1,64.77,57.63550000000001,7
S5490,Omar,Jones,student4490@university.com,0,19,1,54.84,62.39,71.64,56.47,62.24,6.800000000000001,78.51,64.75150000000001,6
S5491,Ahmed,Williams,student4491@university.com,0,22,0,87.19,93.67,86.78,74.8,57.42,96.30000000000001,90.26,86.51050000000001,1
S5492,Ahmed,Davis,student4492@university.com,0,23,1,55.47,52.36,54.8,87.37,61.33,76.4,79.28,62.681,6
S5493,Liam,Davis,student4493@university.com,1,21,0,75.43,64.97,63.6,63.73,62.55,91.89999999999999,51.99,64.0995,6
S5494,Maria,Davis,student4494@university.com,0,19,1,90.23,58.7,97.05,99.08,75.2,69.9,62.96,81.6785,2
S5495,Ahmed,Johnson,student4495@university.com,0,21,0,73.38,87.24,85.69,77.03,69.3,34.199999999999996,78.9,80.106,2
S5496,John,Davis,student4496@university.com,0,22,2,92.1,43.01,74.36,59.6,53.77,12.3,85.45,65.032,6
S5497,Maria,Brown,student4497@university.com,1,19,1,67.09,51.79,53.32,92.94,76.8,92.89999999999999,93.32,66.81750000000001,6
S5498,Ali,Smith,student4498@university.com,0,22,0,97.88,52.64,65.52,65.97,89.39,49.00000000000001,98.38,69.9035,5
S5499,Ahmed,Brown,student4499@university.com,0,23,1,60.47,99.58,86.44,64.44,78.71,39.7,94.59,84.0685,2
S5500,Ahmed,Smith,student4500@university.com,1,18,3,51.91,74.25,89.23,66.37,98.73,57.800000000000004,73.37,78.60650000000001,3
S5501,Ali,Jones,student4501@university.com,0,20,1,93.62,48.34,54.68,88.41,54.96,10.700000000000001,87.35,61.44749999999999,6
